"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_Name","CusoName","City","IsWhollyOwned","Investment","Loan","CashOutlay","Check_cur_serv","Cler_prof_mgt_serv","Bus_ln_orig","Cons_mtg_orig","Elect_trans_serv","Fin_con_serv","FA_serv","Ins_br_ag","Leasing","Ln_supp_serv","RR_sec_DR_serv","Ins_br_serv","Shr_branch_ops","St_Ln_orig","Trav_ag_serv","Trusts","RE_br_serv","CUSOinv_nonCUSO","CC_ln_orig","pay_proc_serv","Other","OtherCusoServiceType","DateCreated","DateUpdated","InvestmentAccountingTypeName","StateCode"
61457,12/31/2012 0:00:00,15796,"PLUS4","Credit Acquisition Resources","Houston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect auto loans",8/27/2009 22:11:00,1/17/2013 19:27:00,"","TX"
61457,12/31/2012 0:00:00,15796,"PLUS4","First Class Finanacial Services","Houston",1,436425,0,509555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 19:27:00,"Consolidation","TX"
61495,12/31/2012 0:00:00,15831,"COMMUNICATING ARTS","CO-OP","Rancho Cucamonga",0,66939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 16:11:00,"Cost Method","CA"
61495,12/31/2012 0:00:00,15831,"COMMUNICATING ARTS","CO-OP SCC","Rancho Cucamonga",0,30094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 16:11:00,"Cost Method","CA"
61495,12/31/2012 0:00:00,15831,"COMMUNICATING ARTS","Mortgage Center","Southfield",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 16:11:00,"Cost Method","MI"
61497,12/31/2012 0:00:00,15833,"CHAMPAIGN COUNTY SCHOOL EMPLOYEES","ICUL SERVICE CORP","WARRENVILLE",0,0,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"EZ LAUNCH",8/27/2009 22:11:00,1/18/2013 13:34:00,"Equity Method","IL"
61503,12/31/2012 0:00:00,15839,"E & A","Co-Op Financial Services","Southfield",0,3300,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 10:34:00,"Cost Method","MI"
61503,12/31/2012 0:00:00,15839,"E & A","Salus Group","Livonia",0,245435,40874,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Employee benefits",8/27/2009 22:11:00,1/16/2013 10:34:00,"Equity Method","MI"
61503,12/31/2012 0:00:00,15839,"E & A","Member Driven Technology","Warren",0,2256335,0,440000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 10:34:00,"Equity Method","MI"
61503,12/31/2012 0:00:00,15839,"E & A","Mortgage Center","Southfield",0,3608628,0,3000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 10:34:00,"Equity Method","MI"
61511,12/31/2012 0:00:00,15845,"CRAFTSMAN","Service Center Corporation","Southfield",0,200,0,200,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2013 12:01:00,"Cost Method","MI"
61522,12/31/2012 0:00:00,15855,"OAKLAND COUNTY","CU Cooperative Systems, Inc","Rancho Cucamonga",0,100,0,100,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 14:40:00,"Cost Method","CA"
61522,12/31/2012 0:00:00,15855,"OAKLAND COUNTY","Member's First Mortgage","Grand Rapids",0,2356900,0,2810190,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 14:40:00,"Equity Method","MI"
61525,12/31/2012 0:00:00,15858,"CITY COUNTY CU OF FORT LAUDERDALE","Sp. Florida Acceptance","Lauderhill",0,154725,0,150000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/15/2013 13:33:00,"Cost Method","FL"
61525,12/31/2012 0:00:00,15858,"CITY COUNTY CU OF FORT LAUDERDALE","City Services Group, Inc.","Margate",1,7294,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"AutoBranch",8/27/2009 22:11:00,2/15/2013 13:33:00,"Consolidation","FL"
61525,12/31/2012 0:00:00,15858,"CITY COUNTY CU OF FORT LAUDERDALE","Prime Alliance","Tukwila",0,35688,0,100000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/15/2013 13:33:00,"Cost Method","WA"
61525,12/31/2012 0:00:00,15858,"CITY COUNTY CU OF FORT LAUDERDALE","PSCU  Revolving Fund","Tampa",0,345560,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/15/2013 13:33:00,"Cost Method","FL"
61525,12/31/2012 0:00:00,15858,"CITY COUNTY CU OF FORT LAUDERDALE","Shared Branching","Tallahassee",0,33439,0,33439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/15/2013 13:33:00,"Cost Method","FL"
61545,12/31/2012 0:00:00,15875,"THREE I","Community Business Lenders","Des Moines",0,23622,0,23622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/28/2013 12:13:00,"Cost Method","IA"
61545,12/31/2012 0:00:00,15875,"THREE I","Community Business Lenders","Des Moines",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/28/2013 12:13:00,"","IA"
61552,12/31/2012 0:00:00,15881,"UNIVERSITY OF MICHIGAN","Credit Union Direct Corporation","Ontario",0,300000,0,300000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/7/2013 16:52:00,"Cost Method","CA"
61552,12/31/2012 0:00:00,15881,"UNIVERSITY OF MICHIGAN","Member First Mortgage","Grand Rapids",0,1972143,0,1972143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/7/2013 16:52:00,"Equity Method","MI"
61576,12/31/2012 0:00:00,15902,"PRIME CARE INCORPORATED","Credit Union 24 Network, Inc.","Tallahassee",0,5289,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/23/2013 12:21:00,"Equity Method","FL"
61576,12/31/2012 0:00:00,15902,"PRIME CARE INCORPORATED","Credit Union Service Centers","Lynchburg",0,65209,0,50000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2013 12:21:00,"Cost Method","VA"
61583,12/31/2012 0:00:00,15909,"SAGELINK","PSCU Financial Services","Saint Petersburg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/23/2013 8:33:00,"","FL"
61583,12/31/2012 0:00:00,15909,"SAGELINK","Card Services for Credit Unions","Clearwater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/23/2013 8:33:00,"","FL"
61583,12/31/2012 0:00:00,15909,"SAGELINK","CenCorp Business Solutions, LLC","Southfield",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2013 8:33:00,"","MI"
61583,12/31/2012 0:00:00,15909,"SAGELINK","Co-op Network","Rancho Cucamonga",0,61692,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/23/2013 8:33:00,"Cost Method","CA"
61583,12/31/2012 0:00:00,15909,"SAGELINK","Members First Mortgage, LLC","Grand Rapids",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2013 8:33:00,"","MI"
61598,12/31/2012 0:00:00,15923,"SAFE 1","CO-OP","Rancho Cucamonga",0,403824,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM Network",8/27/2009 22:11:00,1/17/2013 13:23:00,"Cost Method","CA"
61605,12/31/2012 0:00:00,15930,"121 FINANCIAL","Credit Union 24","Tallahassee",0,147766,0,147766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/10/2013 8:58:00,"Cost Method","FL"
61605,12/31/2012 0:00:00,15930,"121 FINANCIAL","FCUSS","Tallahassee",0,167194,0,167194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/10/2013 8:58:00,"Cost Method","FL"
61605,12/31/2012 0:00:00,15930,"121 FINANCIAL","Member Business Solutions, LLC","Tallahassee",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/10/2013 8:58:00,"","FL"
61605,12/31/2012 0:00:00,15930,"121 FINANCIAL","PSCU","Tampa",0,66900,0,66900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/10/2013 8:58:00,"Cost Method","FL"
61605,12/31/2012 0:00:00,15930,"121 FINANCIAL","Balance Sheet Solutions, LLC","Warrenville",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Investment Advisory Services",8/27/2009 22:11:00,1/10/2013 8:58:00,"","IL"
61619,12/31/2012 0:00:00,15941,"FINANCIALEDGE COMMUNITY","CU Cooperative Systems","Rancho Cucamonga",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/6/2013 9:35:00,"Cost Method","CA"
61619,12/31/2012 0:00:00,15941,"FINANCIALEDGE COMMUNITY","CU Solutions Group, INC","Livonia",0,91250,0,91250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Web, technology, marketing, advertising, HR, performance management and membership enhancements.",8/27/2009 22:11:00,2/6/2013 9:35:00,"Cost Method","MI"
61623,12/31/2012 0:00:00,15945,"KEMBA FINANCIAL","Cooperative Business Service","Cincinnati",0,272816,0,135000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 13:13:00,"Equity Method","OH"
61624,12/31/2012 0:00:00,15946,"DAWSON CO-OP","WOLD AGENCY","DAWSON",0,10000,128000,138000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:23:00,"Cost Method","MN"
61630,12/31/2012 0:00:00,15952,"GABRIELS COMMUNITY","CO-OP Network","Rancho Cucamonga",0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/11/2013 10:33:00,"Equity Method","CA"
61631,12/31/2012 0:00:00,15953,"MICHIGAN COASTAL","Xtend, Inc.","Grand Rapids",0,5000,0,5000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 19:44:00,"Cost Method","MI"
61631,12/31/2012 0:00:00,15953,"MICHIGAN COASTAL","CU ANSWERS","Grand Rapids",0,35200,95000,35200,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 19:44:00,"Cost Method","MI"
61633,12/31/2012 0:00:00,15955,"FAMILY FINANCIAL","Co-op Service Center","Southfield",0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 16:13:00,"Cost Method","MI"
61638,12/31/2012 0:00:00,15960,"LAKE HURON","Co-op Services","Southfield",0,25422,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 16:55:00,"Cost Method","MI"
61638,12/31/2012 0:00:00,15960,"LAKE HURON","CU*Answers","Grand Rapids",0,125000,0,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"IT core operating software processor",8/27/2009 22:11:00,1/17/2013 16:55:00,"Cost Method","MI"
61639,12/31/2012 0:00:00,15961,"MEADOWS","CU Direct Lending","Rancho Cucamonga",0,35000,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect auto lending",8/27/2009 22:11:00,1/16/2013 10:11:00,"Cost Method","CA"
61639,12/31/2012 0:00:00,15961,"MEADOWS","Spectrum Business Resources LLC","Lisle",0,198625,0,250000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 10:11:00,"Equity Method","IL"
61641,12/31/2012 0:00:00,15963,"FM FINANCIAL","Co-Op","Los Angeles",0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM, Debit cards and network for them",8/27/2009 22:11:00,1/18/2013 16:30:00,"Cost Method","CA"
61643,12/31/2012 0:00:00,15965,"PLANITES","ICUl Service Coporation / EZ Card","Naperville",0,0,110000,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,2/7/2013 14:13:00,"","IL"
61644,12/31/2012 0:00:00,15966,"SORENG EMPLOYEES","Alloya Corporate FCU","Warrenville",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 17:13:00,"","IL"
61648,12/31/2012 0:00:00,15970,"HOMETOWN","PRODRAFT SERVICES ","BISMARCK",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/14/2013 14:11:00,"Cost Method","ND"
61650,12/31/2012 0:00:00,15972,"THE GOLDEN 1","State Employee Building Corp.","Sacramento",0,645336,0,645336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/17/2013 19:42:00,"Cost Method","CA"
61650,12/31/2012 0:00:00,15972,"THE GOLDEN 1","PSCU","Phoenix",0,43626,0,43626,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 19:42:00,"Cost Method","AZ"
61650,12/31/2012 0:00:00,15972,"THE GOLDEN 1","LPL Investment Holding, Inc.","San Diego",0,16048,0,16048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 19:42:00,"Cost Method","CA"
61650,12/31/2012 0:00:00,15972,"THE GOLDEN 1","CU Direct Corp.","Ontario",0,57500,0,57500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 19:42:00,"Cost Method","CA"
61650,12/31/2012 0:00:00,15972,"THE GOLDEN 1","CU CO-OP","Pomona",0,35000,0,35000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 19:42:00,"Cost Method","CA"
61650,12/31/2012 0:00:00,15972,"THE GOLDEN 1","Callahan Financial Services","Washington",0,125000,0,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Core business is the Trust for Credit Unions (TCU), which is an institutional mutual fund firm, offered exclusively to credit un",8/27/2009 22:11:00,1/17/2013 19:42:00,"","DC"
61650,12/31/2012 0:00:00,15972,"THE GOLDEN 1","CU Auto Sales","Salt Lake City",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Provide new and used auto brokerage services to credit union members, used car sales, servicing, some leasing, and providing au",8/27/2009 22:11:00,1/17/2013 19:42:00,"Cost Method","UT"
61664,12/31/2012 0:00:00,15986,"RIVER VALLEY","Community Business Lenders ServiceCompany, LLC","West Des Moines",0,23622,0,23622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 20:16:00,"Cost Method","IA"
61664,12/31/2012 0:00:00,15986,"RIVER VALLEY","TMG Financial Services, Inc.","Des Moines",0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit Card issuer",8/27/2009 22:11:00,1/17/2013 20:16:00,"","IA"
61677,12/31/2012 0:00:00,15998,"COMMUNITY WEST","Service Center Corporation CO-OP Shared Branching","Duluth",0,9877,0,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/1/2013 13:45:00,"Cost Method","GA"
61677,12/31/2012 0:00:00,15998,"COMMUNITY WEST","PSCU Financial Services","Tampa",0,389630,0,304600,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/1/2013 13:45:00,"Cost Method","FL"
61693,12/31/2012 0:00:00,16012,"RURAL COOPERATIVES","Credit Union Centers of Kentucky, LLC","Louisville",0,5468,0,5468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 12:54:00,"Cost Method","KY"
61693,12/31/2012 0:00:00,16012,"RURAL COOPERATIVES","Card Services for Credit Unions, Inc.","Clearwater",0,27100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 12:54:00,"Cost Method","FL"
61698,12/31/2012 0:00:00,16016,"BIRMINGHAM-BLOOMFIELD","Co-Op Financial Services","Rancho Cucamonga",0,100,0,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/19/2013 20:26:00,"Cost Method","CA"
61698,12/31/2012 0:00:00,16016,"BIRMINGHAM-BLOOMFIELD","CU Partner Solutions","Pontiac",0,3040,0,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Discounted Vendor Pricing",8/27/2009 22:11:00,1/19/2013 20:26:00,"Cost Method","MI"
61698,12/31/2012 0:00:00,16016,"BIRMINGHAM-BLOOMFIELD","CU*Answers","Grand Rapids",0,125000,60000,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Data Processing",8/27/2009 22:11:00,1/19/2013 20:26:00,"","MI"
61698,12/31/2012 0:00:00,16016,"BIRMINGHAM-BLOOMFIELD","XTend","Grand Rapids",0,19500,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/19/2013 20:26:00,"","MI"
61701,12/31/2012 0:00:00,16019,"LINCOLN PARK COMMUNITY","CU Cooperative Systems, Inc.","Rancho Cucamonga",0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2013 19:11:00,"","CA"
61708,12/31/2012 0:00:00,16026,"EDUCATIONAL COMMUNITY","Co-Op Service","Southfield",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 8:40:00,"Cost Method","MI"
61716,12/31/2012 0:00:00,16033,"NORTHWEST COMMUNITY","Northwest Financial Services","Springfield",1,125035,0,89000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/30/2013 18:14:00,"Consolidation","OR"
61716,12/31/2012 0:00:00,16033,"NORTHWEST COMMUNITY","Co-op Network","Cucamonga",0,28000,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/30/2013 18:14:00,"Cost Method","CA"
61716,12/31/2012 0:00:00,16033,"NORTHWEST COMMUNITY","iTech Northwest","Springfield",1,94317,203300,50000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Maintain and faciltate communication channel",8/27/2009 22:11:00,1/30/2013 18:14:00,"Consolidation","OR"
61724,12/31/2012 0:00:00,16041,"LOUISIANA CENTRAL","CU Cooperative Branching, LLC","Harahan",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 12:30:00,"Cost Method","LA"
61724,12/31/2012 0:00:00,16041,"LOUISIANA CENTRAL","CU24 Incorporated","Tallahassee",0,2598,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 12:30:00,"Cost Method","FL"
61726,12/31/2012 0:00:00,16043,"DIVERSIFIED","CU Companies","New Brighton",0,12500,44106,12500,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"",8/27/2009 22:11:00,1/11/2013 16:34:00,"Cost Method","MN"
61726,12/31/2012 0:00:00,16043,"DIVERSIFIED","CUDL","Ontario",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/11/2013 16:34:00,"","CA"
61726,12/31/2012 0:00:00,16043,"DIVERSIFIED","PSCU Financial Services","St Petersburg",0,20395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/11/2013 16:34:00,"Cost Method","FL"
61734,12/31/2012 0:00:00,16048,"HARLINGEN AREA TEACHERS","CUSOURCE, LLC dba Southwest Corporate Investment Services","Plano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Advisory and Consulting Activities",8/27/2009 22:11:00,1/17/2013 17:17:00,"","TX"
61734,12/31/2012 0:00:00,16048,"HARLINGEN AREA TEACHERS","TNB - CUBS","Dallas",0,133508,0,21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:17:00,"Equity Method","TX"
61741,12/31/2012 0:00:00,16055,"COMMONWEALTH CENTRAL","ATM COOP","Rancho Cucamonga",0,232026,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 13:03:00,"Cost Method","CA"
61741,12/31/2012 0:00:00,16055,"COMMONWEALTH CENTRAL","PSCU Financial Services","Tampa",0,3691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 13:03:00,"Cost Method","FL"
61748,12/31/2012 0:00:00,16061,"MONROE COUNTY COMMUNITY","CU Solutions","Farmington Hills",0,284700,0,284700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"MCUL Stock",8/27/2009 22:11:00,1/8/2013 12:36:00,"Cost Method","MI"
61748,12/31/2012 0:00:00,16061,"MONROE COUNTY COMMUNITY","PSCU","St Petersburg",0,156832,0,156832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"credit cards",8/27/2009 22:11:00,1/8/2013 12:36:00,"Cost Method","FL"
61748,12/31/2012 0:00:00,16061,"MONROE COUNTY COMMUNITY","Commercial Alliance","Troy",0,353859,0,353859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/8/2013 12:36:00,"Cost Method","MI"
61755,12/31/2012 0:00:00,16068,"FRANKENMUTH","CO-OP FINANCIAL SERVICES","Rancho Cucamonga",0,168708,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:29:00,"Equity Method","CA"
61755,12/31/2012 0:00:00,16068,"FRANKENMUTH","CU Solutions","Livonia",0,29200,0,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Technology and marketing services",8/27/2009 22:11:00,1/18/2013 17:29:00,"Equity Method","MI"
61755,12/31/2012 0:00:00,16068,"FRANKENMUTH","CU*ANSWERS","GRAND RAPIDS",0,150000,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Data Processing",8/27/2009 22:11:00,1/18/2013 17:29:00,"Equity Method","MI"
61755,12/31/2012 0:00:00,16068,"FRANKENMUTH","eDOC Innovations, Inc","Midway",0,100000,0,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:29:00,"Cost Method","UT"
61755,12/31/2012 0:00:00,16068,"FRANKENMUTH","NEIGHBORHOOD MORTGAGE SOLUTION","FRANKENMUTH",0,1588123,1000000,1080000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:29:00,"Equity Method","MI"
61755,12/31/2012 0:00:00,16068,"FRANKENMUTH","XTEND, INC","GRAND RAPIDS",0,5000,0,5000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:29:00,"Equity Method","MI"
61758,12/31/2012 0:00:00,16071,"WESTERN COOPERATIVE","Prodraft  Services","Bismarck",0,41698,0,41698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:02:00,"","ND"
61758,12/31/2012 0:00:00,16071,"WESTERN COOPERATIVE","CNBS,LLC","Overland Park",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:02:00,"","KS"
61758,12/31/2012 0:00:00,16071,"WESTERN COOPERATIVE","Credit Union Services","Williston",1,1007988,0,780438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:02:00,"Consolidation","ND"
61758,12/31/2012 0:00:00,16071,"WESTERN COOPERATIVE","Midwest Business Solutions, LLC","Rapid City",0,100000,0,100000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:02:00,"","SD"
61759,12/31/2012 0:00:00,16072,"MICHIGAN CATHOLIC","Service Center Corporation","Rancho Cucamonga",0,29600,0,39360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/28/2013 12:33:00,"Cost Method","CA"
