"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_Name","CusoName","City","IsWhollyOwned","Investment","Loan","CashOutlay","Check_cur_serv","Cler_prof_mgt_serv","Bus_ln_orig","Cons_mtg_orig","Elect_trans_serv","Fin_con_serv","FA_serv","Ins_br_ag","Leasing","Ln_supp_serv","RR_sec_DR_serv","Ins_br_serv","Shr_branch_ops","St_Ln_orig","Trav_ag_serv","Trusts","RE_br_serv","CUSOinv_nonCUSO","CC_ln_orig","pay_proc_serv","Other","OtherCusoServiceType","DateCreated","DateUpdated","InvestmentAccountingTypeName","StateCode"
60699,12/31/2011 0:00:00,15112,"EDUCATIONAL","CU ATM CUSO LLC","TOPEKA",0,77000,0,77000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM NETWORK",9/6/2009 0:29:00,10/19/2011 16:54:00,"Equity Method","KS"
60699,12/31/2011 0:00:00,15112,"EDUCATIONAL","CU BUSINESS GROUP LLC","PORTLAND",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/6/2009 0:33:00,9/30/2009 18:22:00,"","OR"
60699,12/31/2011 0:00:00,15112,"EDUCATIONAL","CU INVESTMENT SOLUTIONS, INC. (ISI)","LENEXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",9/30/2009 16:08:00,9/30/2009 16:08:00,"","KS"
60699,12/31/2011 0:00:00,15112,"EDUCATIONAL","ECU-CUU CUSO LLC","TOPEKA",0,502900,0,502900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/6/2009 0:30:00,1/16/2012 15:49:00,"Equity Method","KS"
60699,12/31/2011 0:00:00,15112,"EDUCATIONAL","THE MEMBERS GROUP","Des Moines",0,0,750000,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Atira gift card sales & CAP loan program",9/26/2009 17:16:00,10/16/2010 12:31:00,"Cost Method","IA"
60700,12/31/2011 0:00:00,15113,"ARROWHEAD CENTRAL","Members Business Services","San Bernardino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Consultation - SBA Loans",7/19/2011 11:01:00,7/19/2011 11:01:00,"","CA"
60700,12/31/2011 0:00:00,15113,"ARROWHEAD CENTRAL","PSCU Financial Services","Tampa",0,764693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/14/2009 17:24:00,1/17/2012 18:27:00,"Cost Method","FL"
60700,12/31/2011 0:00:00,15113,"ARROWHEAD CENTRAL","Financial Service Center Cooperative","Ontario",0,783398,0,72617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/14/2009 17:26:00,7/18/2011 12:39:00,"Cost Method","CA"
60700,12/31/2011 0:00:00,15113,"ARROWHEAD CENTRAL","Co-Op Financial Services","Rancho Cucamonga",0,706845,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/14/2009 17:25:00,7/18/2011 12:38:00,"Cost Method","CA"
60700,12/31/2011 0:00:00,15113,"ARROWHEAD CENTRAL","Arrowhead Financial Group","San Bernardino",1,63847,0,17736780,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/14/2009 17:21:00,1/17/2012 18:25:00,"Consolidation","CA"
60704,12/31/2011 0:00:00,15117,"NEIGHBORS UNITED","PCS, LLC","Irmo",0,51066,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",7/23/2010 11:35:00,4/14/2011 15:39:00,"Cost Method","SC"
60704,12/31/2011 0:00:00,15117,"NEIGHBORS UNITED","CUMAC, LLC","Irmo",0,39003,0,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/17/2009 11:59:00,4/14/2011 15:40:00,"Cost Method","SC"
60705,12/31/2011 0:00:00,15118,"TEXAS DOW EMPLOYEES","CCUFSLP","Lake Jackson",0,125000,0,125000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/28/2009 11:12:00,9/28/2009 12:14:00,"Cost Method","TX"
60705,12/31/2011 0:00:00,15118,"TEXAS DOW EMPLOYEES","Century Oaks Title, LLC","Lake Jackson",0,148621,0,238500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Title Insurance Services",7/15/2010 15:41:00,1/18/2012 11:17:00,"Consolidation","TX"
60705,12/31/2011 0:00:00,15118,"TEXAS DOW EMPLOYEES","CUBS","Dallas",0,1139196,0,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1/18/2012 11:19:00,1/18/2012 11:19:00,"Cost Method","TX"
60705,12/31/2011 0:00:00,15118,"TEXAS DOW EMPLOYEES","PSCU Financial Services","St Petersburg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phone Center",7/15/2010 16:58:00,7/15/2010 17:40:00,"","FL"
60705,12/31/2011 0:00:00,15118,"TEXAS DOW EMPLOYEES","TDECU Insurance Agency, LLC","Lake Jackson",1,4443765,1900000,500000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/28/2009 11:09:00,1/18/2012 11:18:00,"Consolidation","TX"
60705,12/31/2011 0:00:00,15118,"TEXAS DOW EMPLOYEES","TDECU Real Estate, LLC","Lake Jackson",1,991429,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"",7/22/2011 9:15:00,1/18/2012 11:18:00,"Consolidation","TX"
60712,12/31/2011 0:00:00,15125,"ALABAMA CENTRAL","ACCU Recovery, L.L.C.","Birmingham",1,3000507,0,5882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Foreclosure Services",10/17/2011 12:51:00,1/20/2012 18:31:00,"","AL"
60712,12/31/2011 0:00:00,15125,"ALABAMA CENTRAL","CU Service Centers, Inc","Birmingham",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/10/2009 14:47:00,9/10/2009 14:47:00,"","AL"
60712,12/31/2011 0:00:00,15125,"ALABAMA CENTRAL","Credit Union 24 Inc","BIrmingham",0,24880,0,24880,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/10/2009 14:51:00,9/10/2009 14:51:00,"","AL"
60712,12/31/2011 0:00:00,15125,"ALABAMA CENTRAL","ACCU Services Inc.","Birmingham",1,119511,0,119511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/10/2009 14:05:00,1/20/2012 18:32:00,"","AL"
60712,12/31/2011 0:00:00,15125,"ALABAMA CENTRAL","Card Services for Credit Unions","Birmingham",0,6968,0,6968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/10/2009 14:53:00,10/17/2011 12:53:00,"","AL"
60715,12/31/2011 0:00:00,15128,"SOUTH CAROLINA METHODIST CONF","Palmetto Cooperative Services","Irmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Insert & Mail Statements",9/17/2009 15:32:00,9/17/2009 15:32:00,"","SC"
60717,12/31/2011 0:00:00,15130,"VERMONT STATE EMPLOYEES","CNBS, LLC","Overland Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/24/2009 12:53:00,4/28/2010 7:49:00,"","KS"
60717,12/31/2011 0:00:00,15130,"VERMONT STATE EMPLOYEES","Vermont Heritage Financial Group, Inc.","Montpelier",1,122539,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Fuel Buying Group",9/15/2009 12:21:00,1/17/2012 12:22:00,"Consolidation","VT"
60728,12/31/2011 0:00:00,15141,"THE FAMILY","The Members Group","Des Moines",0,150000,2000000,2150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cu processor-sd, cc, debit cards",9/11/2009 12:14:00,1/18/2012 17:21:00,"Cost Method","IA"
60731,12/31/2011 0:00:00,15143,"CAMPUS","Members Mortgage Services","Hutchinson",0,11556,0,11556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/24/2009 13:53:00,4/21/2010 12:29:00,"Cost Method","KS"
60731,12/31/2011 0:00:00,15143,"CAMPUS","Memserv","Wichita",0,4838,0,4838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/24/2009 13:52:00,4/21/2010 12:28:00,"Cost Method","KS"
60735,12/31/2011 0:00:00,15147,"MAY PLANT","Palmetto Cooperatvie Service","Columbia",0,51066,0,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1/21/2010 14:20:00,4/27/2011 9:03:00,"","SC"
60735,12/31/2011 0:00:00,15147,"MAY PLANT","COOP NETWORK","RANCHO CUCAMONGA",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",4/18/2011 9:27:00,4/18/2011 9:27:00,"","CA"
60738,12/31/2011 0:00:00,15149,"JEFFERSON FINANCIAL","CU Business Group, LLC","Portland",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",10/10/2011 16:58:00,10/10/2011 16:58:00,"","OR"
60738,12/31/2011 0:00:00,15149,"JEFFERSON FINANCIAL","Credit Union 24 Incorporated","Tallahassee",0,18558,0,18558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/18/2009 16:11:00,11/16/2009 15:08:00,"","FL"
60738,12/31/2011 0:00:00,15149,"JEFFERSON FINANCIAL","C U Cooperative Branching, LLC","Harahan",0,150000,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",10/1/2009 17:00:00,11/16/2009 15:07:00,"","LA"
60738,12/31/2011 0:00:00,15149,"JEFFERSON FINANCIAL","CNBS, LLC","Overland Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/22/2009 15:16:00,9/22/2009 15:16:00,"","KS"
60745,12/31/2011 0:00:00,15155,"SANTEE COOPER CREDIT UNION","CUMAC","Columbia",0,25000,0,19531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM Machines",9/23/2009 16:35:00,7/22/2011 9:40:00,"Cost Method","SC"
60745,12/31/2011 0:00:00,15155,"SANTEE COOPER CREDIT UNION","Palmetto Cooperative Services","Columbia",0,25000,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1/20/2010 8:31:00,4/28/2011 10:55:00,"Equity Method","SC"
60747,12/31/2011 0:00:00,15157,"BELLWETHER COMMUNITY","CU Cooperative Systems Inc","Rancho Cucamonga",0,119024,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",5/10/2011 9:06:00,5/10/2011 9:08:00,"Cost Method","CA"
60747,12/31/2011 0:00:00,15157,"BELLWETHER COMMUNITY","CUSO Development Company LLC","Warrenville",0,649080,0,300000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/21/2009 13:24:00,1/18/2011 9:15:00,"Cost Method","IL"
60747,12/31/2011 0:00:00,15157,"BELLWETHER COMMUNITY","PSCU Financial Services","St Petersburg",0,91976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",4/14/2010 15:38:00,1/12/2012 10:05:00,"Cost Method","FL"
60747,12/31/2011 0:00:00,15157,"BELLWETHER COMMUNITY","TCU Financial Services","Manchester",1,125000,0,100000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",9/21/2009 13:18:00,10/19/2010 13:25:00,"Consolidation","NH"
60768,12/31/2011 0:00:00,15176,"HOOSIER HILLS","Hoosier Hills Commercial Services","Bedford",1,22466822,0,19000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/22/2009 14:11:00,1/19/2012 17:14:00,"Cost Method","IN"
60768,12/31/2011 0:00:00,15176,"HOOSIER HILLS","Hoosier Hills Insurance","Bedford",1,198107,0,400000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",4/20/2010 18:47:00,1/19/2012 17:14:00,"Cost Method","IN"
60768,12/31/2011 0:00:00,15176,"HOOSIER HILLS","Hoosier Hills Title Company","Bedford",1,547998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Title Services",9/22/2009 14:10:00,1/19/2012 17:15:00,"Cost Method","IN"
60775,12/31/2011 0:00:00,15183,"VALLEY STATE EMPLOYEES","Co-Op Network","Rancho Cucamonga",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/9/2009 13:34:00,9/9/2009 13:34:00,"","CA"
60784,12/31/2011 0:00:00,15191,"CALIFORNIA","CO-OP Financial Services","Rancho Cucamonga",0,693885,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/3/2009 13:57:00,1/10/2012 11:26:00,"Cost Method","CA"
60784,12/31/2011 0:00:00,15191,"CALIFORNIA","FSCC - Financail Service Centers Cooperative, Inc.","San Dimas",0,36308,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/3/2009 13:41:00,9/3/2009 13:47:00,"Cost Method","CA"
60787,12/31/2011 0:00:00,15194,"RAILWAY","ProDraft Services","Bismarck",0,23090,0,23090,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1/12/2011 10:06:00,1/12/2011 10:57:00,"","ND"
60790,12/31/2011 0:00:00,15196,"TOWN AND COUNTRY","Member Business Solutions","Rapid City",0,100000,0,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",4/4/2011 11:47:00,4/4/2011 11:47:00,"Cost Method","SD"
60790,12/31/2011 0:00:00,15196,"TOWN AND COUNTRY","Prodraft Services Inc","Bismarck",0,25048,0,25048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Check Processing",1/3/2011 10:15:00,7/6/2011 11:13:00,"Cost Method","ND"
60790,12/31/2011 0:00:00,15196,"TOWN AND COUNTRY","T & C CUSO Inc","Minot",1,61510,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/3/2009 12:07:00,4/4/2011 11:58:00,"Consolidation","ND"
60791,12/31/2011 0:00:00,15197,"GEORGETOWN KRAFT","Credit Union Member Access Company","Columbia",0,22693,0,25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/25/2009 14:28:00,4/20/2010 10:59:00,"Cost Method","SC"
60793,12/31/2011 0:00:00,15199,"REDWOOD","ATM COOP","Rancho Cucamonga",0,1587972,0,30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/26/2009 19:35:00,10/20/2011 14:53:00,"Cost Method","CA"
60793,12/31/2011 0:00:00,15199,"REDWOOD","RCU Services Group","Santa Rosa",1,2783439,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Insurance Services and Auto Buying Services",9/26/2009 19:28:00,1/23/2012 18:11:00,"Consolidation","CA"
60793,12/31/2011 0:00:00,15199,"REDWOOD","PSCU Service Center","Saint Petersburg",0,561916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/26/2009 19:39:00,7/23/2011 0:39:00,"Cost Method","FL"
60793,12/31/2011 0:00:00,15199,"REDWOOD","Prime Alliance","Tukwila",0,150000,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Real Estate Services",9/26/2009 19:42:00,9/29/2009 17:28:00,"Cost Method","WA"
60793,12/31/2011 0:00:00,15199,"REDWOOD","Financial Service Center","San Dimas",0,81082,0,72617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/26/2009 19:37:00,10/20/2011 14:54:00,"Cost Method","CA"
60793,12/31/2011 0:00:00,15199,"REDWOOD","CU Durect Corp","Ontario",0,200000,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect Lending",9/26/2009 19:32:00,9/29/2009 17:27:00,"Cost Method","CA"
60793,12/31/2011 0:00:00,15199,"REDWOOD","CUSO Financial Services","San Diego",0,327067,0,250000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",9/26/2009 19:45:00,4/22/2011 11:14:00,"Equity Method","CA"
60798,12/31/2011 0:00:00,15204,"ACCENTRA","CU Mortgage Services Inc","New Brighton",0,12500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",10/1/2009 13:32:00,10/1/2009 13:32:00,"Cost Method","MN"
60798,12/31/2011 0:00:00,15204,"ACCENTRA","WHISTLER PROPERTY GROUP LLC","PORTLAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"PARTICIPATION FORECLOSURE PROCESS",4/20/2011 21:05:00,4/20/2011 21:05:00,"","OR"
60801,12/31/2011 0:00:00,15207,"UNIVERSITY & STATE EMPLOYEES","CU Investment Solutions, Inc","Lenexa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",7/22/2010 17:29:00,7/22/2010 17:29:00,"","KS"
60801,12/31/2011 0:00:00,15207,"UNIVERSITY & STATE EMPLOYEES","USE Affiliated Services Corporation","San Diego",1,40744,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Insurance Services, Tax Services & Non Money  Money Orders",9/11/2009 18:09:00,1/10/2012 17:04:00,"Consolidation","CA"
60801,12/31/2011 0:00:00,15207,"UNIVERSITY & STATE EMPLOYEES","CU Direct Corporation","Ontario",0,100000,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"NA",9/11/2009 19:17:00,9/11/2009 19:17:00,"Cost Method","CA"
60801,12/31/2011 0:00:00,15207,"UNIVERSITY & STATE EMPLOYEES","CU Cooperative Systems, Inc","Rancho Cucamonga",0,25000,0,25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/11/2009 19:25:00,9/11/2009 19:25:00,"Cost Method","CA"
60801,12/31/2011 0:00:00,15207,"UNIVERSITY & STATE EMPLOYEES","CNBS, LLC","Overland Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/22/2009 14:29:00,9/22/2009 14:29:00,"","KS"
60801,12/31/2011 0:00:00,15207,"UNIVERSITY & STATE EMPLOYEES","Balance Sheet Solutions, LLC","Warrenville",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",7/22/2010 17:32:00,7/22/2010 17:32:00,"","IL"
60801,12/31/2011 0:00:00,15207,"UNIVERSITY & STATE EMPLOYEES","Financial Service Centers Cooperative","San Dimas",0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/11/2009 19:28:00,2/16/2010 16:25:00,"Cost Method","CA"
60806,12/31/2011 0:00:00,15212,"TEXANS","Credit Union Bank Shares","Dallas",0,990604,0,189600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",9/18/2009 10:57:00,1/20/2012 18:30:00,"Equity Method","TX"
60806,12/31/2011 0:00:00,15212,"TEXANS","Credit Union Liquidity Services, LLC.","Richardson",1,0,140000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",9/18/2009 10:56:00,11/9/2011 18:29:00,"Consolidation","TX"
60806,12/31/2011 0:00:00,15212,"TEXANS","Members Trust Co.","Tampa",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"",9/18/2009 10:49:00,9/18/2009 10:49:00,"Cost Method","FL"
60806,12/31/2011 0:00:00,15212,"TEXANS","Texans CUSO Partners, LLC.","Richardson",1,2362151,0,17991441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/18/2009 10:58:00,1/20/2012 18:31:00,"Consolidation","TX"
60806,12/31/2011 0:00:00,15212,"TEXANS","Texans CUSO Services, LLC.","Richardson",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1/21/2010 9:11:00,1/21/2010 9:11:00,"Consolidation","TX"
60816,12/31/2011 0:00:00,15221,"COMMUNITY","CU 24","Tallahassee",0,94271,0,94271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",12/9/2011 15:05:00,12/9/2011 15:53:00,"Cost Method","FL"
60823,12/31/2011 0:00:00,15227,"ALABAMA","Alabama CU Services, Inc.","Tuscaloosa",1,12435,0,12435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/23/2009 13:36:00,10/4/2010 10:45:00,"Consolidation","AL"
60823,12/31/2011 0:00:00,15227,"ALABAMA","CUBranch, Inc","Birmingham",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/23/2009 13:32:00,9/23/2009 13:34:00,"Equity Method","AL"
60831,12/31/2011 0:00:00,15235,"ALAMEDA","Nor Cal CU Strategies","San Francisco",0,862,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Collaborative",9/23/2009 17:06:00,4/7/2011 14:40:00,"Equity Method","CA"
60842,12/31/2011 0:00:00,15242,"NAS JRB","Credit Union Service Center","Harahan",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",2/9/2012 16:51:00,2/9/2012 16:51:00,"Cost Method","LA"
60842,12/31/2011 0:00:00,15242,"NAS JRB","ICUL Service Corp","Naperville",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2/9/2012 16:55:00,2/9/2012 16:55:00,"","IL"
60842,12/31/2011 0:00:00,15242,"NAS JRB","Primary Financial/SimpliCD","Columbus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Investments in CDs",2/9/2012 16:54:00,2/9/2012 16:54:00,"","IN"
60852,12/31/2011 0:00:00,15252,"CENTRAL CREDIT UNION OF ILLINOIS","CO-OP Financial Services","Rancho Cucamonga",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 13:22:00,9/30/2009 13:22:00,"","CA"
60852,12/31/2011 0:00:00,15252,"CENTRAL CREDIT UNION OF ILLINOIS","CUDL","Ontario",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Consumer auto lending",9/30/2009 13:19:00,9/30/2009 13:19:00,"","CA"
60852,12/31/2011 0:00:00,15252,"CENTRAL CREDIT UNION OF ILLINOIS","Primary Financial Company, LLC","Westerville",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Investing and/or borrowing through certificates of deposit/shares",9/30/2009 13:34:00,9/30/2009 13:34:00,"","OH"
60855,12/31/2011 0:00:00,15254,"KONE EMPLOYEES","LSC EZ Launch Program","Naperville",0,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",1/22/2010 13:40:00,1/22/2010 13:42:00,"Cost Method","IL"
60881,12/31/2011 0:00:00,15274,"HANESBRANDS","Carolina Credit Union Services","Greensboro",0,250000,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/4/2009 15:47:00,7/8/2011 12:00:00,"Cost Method","NC"
60883,12/31/2011 0:00:00,15276,"BEACON COMMUNITY","Credit Union Centers of Kentucky","Louisville",0,17438,0,17438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/8/2009 9:25:00,5/14/2010 13:25:00,"Cost Method","KY"
60883,12/31/2011 0:00:00,15276,"BEACON COMMUNITY","Share One CUSO","Memphis",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Data Processing",9/8/2009 9:26:00,9/8/2009 9:26:00,"Cost Method","TN"
60884,12/31/2011 0:00:00,15277,"CAPITAL","CCU Financial Services, LLC","Bismarck",1,8784,14250,65000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 13:55:00,1/21/2011 11:15:00,"Consolidation","ND"
60884,12/31/2011 0:00:00,15277,"CAPITAL","CNBS, LLC","Overland Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 13:57:00,9/30/2009 13:57:00,"","KS"
60884,12/31/2011 0:00:00,15277,"CAPITAL","CU Cooperative Systems, Inc.","Rancho Cucamonga",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",10/20/2011 17:08:00,10/21/2011 15:11:00,"Cost Method","CA"
60884,12/31/2011 0:00:00,15277,"CAPITAL","Midwest Business Solutions, LLC","Rapid City",0,100000,0,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",4/13/2011 10:25:00,4/13/2011 10:25:00,"Cost Method","SD"
60884,12/31/2011 0:00:00,15277,"CAPITAL","Prodraft Services, Inc","Bismarck",0,37305,0,24902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1/20/2010 10:58:00,1/21/2011 11:16:00,"Equity Method","ND"
60897,12/31/2011 0:00:00,15288,"ROME","CO - OP Financial Services","Rancho Cucamonga",0,4460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",10/16/2009 15:57:00,4/25/2011 10:35:00,"Cost Method","CA"
60897,12/31/2011 0:00:00,15288,"ROME","CU Partner Solutions","Pontiac",0,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",10/16/2009 15:53:00,4/25/2011 10:35:00,"Cost Method","MI"
60906,12/31/2011 0:00:00,15296,"MID-KANSAS","MemServe LLC","Wichita",0,4838,0,4838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/14/2009 17:41:00,5/5/2011 10:30:00,"Cost Method","KS"
60910,12/31/2011 0:00:00,15300,"WESTERN","PSCU Financial Services","St Petersburg",0,44240,0,44240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",11/10/2011 8:56:00,11/10/2011 8:59:00,"","FL"
